Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity,Prediction
1.671405333,2.329703805391787,-2.874028187700385,-0.2486392003794603,17.48533402,Jumping,1
1.681452333,1.9683999017585554,-2.500644841434572,-0.24256866901197108,14.71882078,Jumping,1
1.691500333,1.6024770980505905,-2.0085058731991126,-0.21857971507737126,11.7732947,Jumping,1
1.701548333,1.3089483508995234,-1.5117910292861854,-0.23172589881980557,9.139773201,Jumping,1
1.711596333,1.0923678789249514,-1.0301836516486549,-0.2990935298126875,6.836267789,Jumping,1
1.721644333,0.9207710988855634,-0.5236765365821279,-0.4003620212988008,4.964961682,Jumping,1
1.731692333,0.7793284224136945,-0.018264918278727782,-0.5195840752688748,4.105960734,Jumping,1
1.741740333,0.6447243666918995,0.4403047885187608,-0.6337357843415357,4.51477806,Jumping,1
1.751788333,0.4399700731447861,0.8454384889499686,-0.7327876204554624,5.516483053,Jumping,1
1.761836333,0.20487366063870352,1.1436294119830626,-0.8029658758456792,6.746432059,Jumping,1
1.771884333,-0.03737097960118535,1.3380476995655566,-0.8331191473296794,8.004092739,Jumping,1
1.781932333,-0.2565934945921559,1.4794611315779425,-0.8188128718424691,9.252129088,Jumping,1
1.791980333,-0.4030635988271287,1.564868773513063,-0.7721597796276475,10.12471088,Jumping,1
1.802027333,-0.4654631196916069,1.573536728666411,-0.7129577363315307,10.41412242,Jumping,1
1.812075333,-0.5098856191931707,1.532184355383675,-0.6652103724331582,10.48273463,Jumping,1
1.822123333,-0.5594621317575004,1.4725196339908744,-0.6385380453245333,10.56757851,Jumping,1
1.832171333,-0.6134567661215766,1.4037071559714855,-0.6272453347167039,10.70341305,Jumping,1
