Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity_Jumping,Activity_Walking,Prediction,Activity
124.122,0.1652992586573112,0.3824427224544522,-0.1945141501975673,6.654,1,0,1,Jumping
124.132,0.05275342725631578,0.6336347093134599,-0.19703075833432163,8.327,1,0,1,Jumping
124.142,-0.12452215350412221,0.9471151756724954,-0.20032777805355384,10.563,1,0,1,Jumping
124.152,-0.26428245713089504,1.3358768105070242,-0.20558678756581322,13.443,1,0,1,Jumping
124.162,-0.453893569694606,1.7213265834458464,-0.2135465472736138,16.533,1,0,1,Jumping
124.172,-0.7287088710025733,2.0809183577374175,-0.22302767113377284,19.787,1,0,1,Jumping
124.182,-0.9497310800137938,2.4188556504032124,-0.23046131067361095,22.86,1,0,1,Jumping
124.192,-1.1299315806863477,2.6124721919983904,-0.23254825400652918,24.996,1,0,1,Jumping
124.202,-1.2349743566606102,2.7178148761426097,-0.2272234794732746,26.766,1,0,1,Jumping
124.212,-1.2405698556229197,2.9127052107745985,-0.2141187029562731,29.266,1,0,1,Jumping
124.222,-1.180672582640017,3.1431343711335966,-0.1952923696126786,31.718,1,0,1,Jumping
124.232,-1.097757461653069,3.4079559434864755,-0.17356141450845727,33.983,1,0,1,Jumping
124.242,-1.0105185460134274,3.6781274465939577,-0.15078479557041038,35.933,1,0,1,Jumping
124.252,-0.9176841314114764,3.8514906789038514,-0.12639912578534465,37.244,1,0,1,Jumping
124.262,-0.7931842795000927,3.9040983313241195,-0.09878658563677485,37.913,1,0,1,Jumping
124.272,-0.6515164194088963,3.818117301339419,-0.06785291192794136,37.695,1,0,1,Jumping
124.282,-0.5342652820623225,3.6438624139037583,-0.0354855607614098,36.58,1,0,1,Jumping
124.292,-0.4396504814269094,3.3950906338146907,-0.004444470851617281,34.362,1,0,1,Jumping
124.302,-0.36830786965746487,3.085813684477129,0.022867742367740425,31.129,1,0,1,Jumping
124.312,-0.3155321408084105,2.7313170823327995,0.045416375899670174,27.37,1,0,1,Jumping
124.322,-0.27941573841532275,2.337332896047348,0.0635324470165152,23.509,1,0,1,Jumping
124.332,-0.2345245762858861,1.921821607439801,0.07789333543452731,19.67,1,0,1,Jumping
124.342,-0.20044290078818353,1.5084757669948314,0.0886787988777603,15.897,1,0,1,Jumping
124.352,-0.19115945932798845,1.1315604074026389,0.09593048852617793,12.407,1,0,1,Jumping
124.362,-0.18543678993471746,0.8049598727644564,0.09962429053874873,9.385,1,0,1,Jumping
124.372,-0.16203743063778736,0.5254896804882583,0.10018329321720884,6.908,1,0,1,Jumping
124.382,-0.1443607407341282,0.28104879672434563,0.09853478335759275,4.968,1,0,1,Jumping
124.392,-0.13952826435758828,0.056479084334675064,0.0961255914217974,3.417,1,0,1,Jumping
124.402,-0.1437248885793203,-0.13764697447522745,0.09370982298390257,2.288,1,0,1,Jumping
124.412,-0.13901958263374195,-0.30171151761640486,0.09155930679735552,1.666,1,0,1,Jumping
124.422,-0.14041845737431932,-0.4656486814539012,0.09008617032706018,1.872,1,0,1,Jumping
124.432,-0.1457596154747055,-0.614045570242311,0.08921587988255544,2.665,1,0,1,Jumping
124.442,-0.11434851902719607,-0.7246108058374522,0.08895281979857418,3.315,1,0,1,Jumping
124.452,-0.07263661767179891,-0.803585974119696,0.08909092634266429,3.833,1,0,1,Jumping
124.462,-0.03906362389794264,-0.8638363847608271,0.0893671394308447,4.312,1,0,1,Jumping
124.472,-0.011213299517357335,-0.8912229350522504,0.08919176604152396,4.645,1,0,1,Jumping
124.482,0.02337705770419154,-0.8787397632915086,0.08810006669300145,4.793,1,0,1,Jumping
124.492,0.06750519724785868,-0.8556841093252406,0.08604600587058094,4.947,1,0,1,Jumping
124.502,0.10616500826017801,-0.826386869478602,0.08302958357426202,5.122,1,0,1,Jumping
124.512,0.14151838806749634,-0.7823136304049626,0.07917356117656962,5.28,1,0,1,Jumping
124.522,0.17114909848154375,-0.7384951499386854,0.07492514082027175,5.327,1,0,1,Jumping
124.532,0.19238656045212701,-0.7025741863006326,0.07064164578610968,5.254,1,0,1,Jumping
124.542,0.21184363638924827,-0.6792637737270025,0.0669763419493037,5.065,1,0,1,Jumping
124.552,0.20637530785790048,-0.657481912797545,0.06420105806330109,4.648,1,0,1,Jumping
124.562,0.17572723399616047,-0.637610741423303,0.06262708189414636,4.049,1,0,1,Jumping
124.572,0.14050102461980374,-0.6274203971288199,0.06242759466379374,3.503,1,0,1,Jumping
124.582,0.10692803084594746,-0.6186312251748283,0.06345791332605394,3.053,1,0,1,Jumping
124.592,0.08632642103017203,-0.6056385361993624,0.06565665719466414,2.632,1,0,1,Jumping
124.602,0.07704297956997692,-0.5968493642453707,0.06905232444538947,2.317,1,0,1,Jumping
124.612,0.07081162845285967,-0.5927732265275775,0.07343227484367797,2.148,1,0,1,Jumping
124.622,0.06419876604285768,-0.5856399855214394,0.07838657309199225,2.058,1,0,1,Jumping
124.632,0.041180918038812284,-0.5651319176287922,0.08388452884720136,1.893,1,0,1,Jumping
124.642,-0.0028200510738932687,-0.5307395056349118,0.08987791442724165,1.689,1,0,1,Jumping
124.652,-0.06259015362583434,-0.45749640601831476,0.09628561963955266,1.492,1,0,1,Jumping
124.662,-0.1420716729768198,-0.3324099298035351,0.09223887868097375,1.805,1,0,1,Jumping
124.672,-0.23884837093857972,-0.12490904410712358,0.08426377380160759,3.022,1,0,1,Jumping
124.682,-0.3489779641513052,0.17659776770589425,0.06889887272973369,5.201,1,0,1,Jumping
124.692,-0.509467048024815,0.6022994006079244,0.044267680199618596,8.578,1,0,1,Jumping
124.702,-0.7145929531658384,1.1459542687185962,0.012102008430805977,13.037,1,0,1,Jumping
124.712,-0.852318529897226,1.7591582366391147,-0.022711801516751572,17.907,1,0,1,Jumping
124.722,-0.8064100043200967,2.383953721194608,-0.052457320512936216,22.589,1,0,1,Jumping
124.732,-0.7115408628227605,2.9135968659003653,-0.07075095718646861,26.851,1,0,1,Jumping
124.742,-0.6120935858108075,3.366557669790138,-0.07496868719963533,31.183,1,0,1,Jumping
124.752,-0.5953070889238793,3.649339723962043,-0.06359133856744445,35.152,1,0,1,Jumping
124.762,-0.6863611174923683,3.768057234992771,-0.03782021900674379,38.159,1,0,1,Jumping
124.772,-0.6334582182123524,3.875820125906929,-0.0009611169062317213,40.474,1,0,1,Jumping
124.782,-0.6033188260744587,3.8502168858670403,0.043283397052055236,41.407,1,0,1,Jumping
124.792,-0.6328223660575445,3.774808338087866,0.09118883051241512,41.451,1,0,1,Jumping
124.802,-0.6663953598314007,3.606158140014171,0.1402780343506909,40.546,1,0,1,Jumping
124.812,-0.657620600095052,3.355475670369888,0.1873372912075776,38.361,1,0,1,Jumping
124.822,-0.6517707602708195,3.0897624428912414,0.22744956967999175,34.754,1,0,1,Jumping
124.832,-0.5712718774721414,2.770040390651835,0.25927545550699505,30.403,1,0,1,Jumping
124.842,-0.490264312949617,2.4242055811578163,0.2831503502956639,26.046,1,0,1,Jumping
124.852,-0.3840770030967004,2.042959325240468,0.300562735687859,21.807,1,0,1,Jumping
124.862,-0.2731843872982055,1.6608214141973534,0.3128914849571156,17.82,1,0,1,Jumping
124.872,-0.15656910210643957,1.281740606442583,0.32125241129298754,14.051,1,0,1,Jumping
124.882,-0.060046745006602814,0.912850142982296,0.3269367012743501,10.59,1,0,1,Jumping
124.892,-0.010323106500626298,0.5703271953839839,0.33124650231691033,7.592,1,0,1,Jumping
124.902,0.009006799005533367,0.2430897642273962,0.3352822824386567,4.879,1,0,1,Jumping
124.912,0.03304201045727138,-0.033578083367819096,0.34009847414288075,2.712,1,0,1,Jumping
124.922,0.04334281536515909,-0.2929223456624132,0.34605897721242357,1.095,1,0,1,Jumping
124.932,0.05580551759939361,-0.5134159203342905,0.3529752652537649,1.649,1,0,1,Jumping
124.942,0.0711931397457444,-0.6930207385245547,0.3601041935296581,2.898,1,0,1,Jumping
124.952,0.0914132382686351,-0.8298261106779898,0.36680126483434866,3.969,1,0,1,Jumping
124.962,0.11252352980825685,-0.9141512097148373,0.3727135402218281,4.713,1,0,1,Jumping
124.972,0.13770327513864902,-0.95618637992958,0.37720090682107554,5.235,1,0,1,Jumping
124.982,0.17013173503385112,-0.9694338275124079,0.3806141114107329,5.648,1,0,1,Jumping
124.992,0.2047220922554,-0.9675231379571924,0.3826681722331534,6.024,1,0,1,Jumping
125.002,0.21934669181598132,-0.9503269319602522,0.3833477441167719,6.265,1,0,1,Jumping
125.012,0.22150858914232813,-0.9293093468528809,0.38320306107058205,6.353,1,0,1,Jumping
125.022,0.2145142154394414,-0.906763210101337,0.3825191048522307,6.233,1,0,1,Jumping
125.032,0.1959473325190512,-0.8842170733497933,0.3808705949926147,5.99,1,0,1,Jumping
125.042,0.16771549684558115,-0.869823212033836,0.3783430260190277,5.623,1,0,1,Jumping
125.052,0.13490552565749434,-0.8617983159019306,0.3753375645595415,5.187,1,0,1,Jumping
125.062,0.1089627577413327,-0.8465127994602059,0.3717818690910611,4.738,1,0,1,Jumping
125.072,0.08301998982517104,-0.8349212828252315,0.3675487939063286,4.343,1,0,1,Jumping
125.082,0.04614056484631378,-0.810082318607429,0.36256380531488314,3.925,1,0,1,Jumping
125.092,0.001630914009761916,-0.780275561546066,0.35751524386980876,3.551,1,0,1,Jumping
125.102,-0.03868211260505791,-0.740533218797582,0.3521510103239571,3.182,1,0,1,Jumping
125.112,-0.07416266284333783,-0.6921290833987874,0.34609843622502084,2.83,1,0,1,Jumping
125.122,-0.13965543478854986,-0.6354452932607253,0.3407100888381373,2.644,1,0,1,Jumping
125.132,-0.2350332580097324,-0.5327775744938084,0.336648002707993,2.727,1,0,1,Jumping
125.142,-0.35139420233957513,-0.38629137526061436,0.3347057424212644,3.424,1,0,1,Jumping
125.152,-0.5084496845771225,-0.14605400851817596,0.33634109927668143,5.038,1,0,1,Jumping
125.162,-0.6649964850908233,0.22576617892677509,0.3420210049233108,7.502,1,0,1,Jumping
125.172,-0.815057593625484,0.713119394810428,0.3494217619526511,10.881,1,0,1,Jumping
125.182,-0.9714772237082233,1.2910392956112988,0.3545908926028835,15.176,1,0,1,Jumping
125.192,-1.0384960408249742,1.9805434664367594,0.35465446545651225,20.195,1,0,1,Jumping
125.202,-1.0032698314486175,2.7409979094125583,0.3494371071242167,25.801,1,0,1,Jumping
125.212,-0.8600759261858821,3.3907597374895353,0.3403944167373598,30.703,1,0,1,Jumping
125.222,-0.6746614378439033,3.834039714299549,0.32986105254127557,34.211,1,0,1,Jumping
125.232,-0.6366374789863918,4.189427971569646,0.32045446237157765,37.368,1,0,1,Jumping
125.242,-0.657620600095052,4.587743054180253,0.31436681359477736,40.975,1,0,1,Jumping
125.252,-0.6169260621873475,4.772952561732483,0.31231056060499024,43.105,1,0,1,Jumping
125.262,-0.6520251011327426,4.745693390744741,0.31206942219467404,43.645,1,0,1,Jumping
125.272,-0.7766521234750877,4.608505880680262,0.3117164832486659,43.233,1,0,1,Jumping
125.282,-0.8441796223156851,4.235411900198501,0.31150603518148084,40.892,1,0,1,Jumping
125.292,-0.8716484354033855,3.788310544278056,0.3110697938755452,37.394,1,0,1,Jumping
125.302,-0.7891148257093222,3.3314009819741712,0.30995836502072405,33.017,1,0,1,Jumping
125.312,-0.6061165755556133,2.868886730308321,0.3073606466914088,28.096,1,0,1,Jumping
125.322,-0.3985744322263201,2.381151376513625,0.3034322827706217,23.195,1,0,1,Jumping
125.332,-0.17297408770048298,1.866029472427506,0.29898437518397125,18.45,1,0,1,Jumping
125.342,0.0455047126915059,1.3442838445499727,0.29539141287026005,14.034,1,0,1,Jumping
125.352,0.22468784991636753,0.8380784917215266,0.29406076727878816,10.146,1,0,1,Jumping
125.362,0.3571994389783305,0.3909771358010818,0.2955865157658795,7.157,1,0,1,Jumping
125.372,0.41239140601565477,-0.002115395358602636,0.2999664661641681,5.104,1,0,1,Jumping
125.382,0.4075589296391149,-0.3573762733250186,0.3067621850003514,4.297,1,0,1,Jumping
125.392,0.39229847792372563,-0.6545521888128811,0.3151362643404225,4.896,1,0,1,Jumping
125.402,0.37271423155564287,-0.8918598315706555,0.32398604399902675,5.973,1,0,1,Jumping
125.412,0.33087515976928406,-1.0598731331259452,0.3325618027368168,6.809,1,0,1,Jumping
125.422,0.2733941249746514,-1.156044507405129,0.33997571277035615,7.154,1,0,1,Jumping
125.432,0.23053768974060007,-1.2134925733652775,0.34556793172232525,7.287,1,0,1,Jumping
125.442,0.19492996907135857,-1.2295423656290885,0.34882330026159375,7.218,1,0,1,Jumping
125.452,0.17649025658192993,-1.2152758836168118,0.3496738611997999,7.093,1,0,1,Jumping
125.462,0.1820857555442393,-1.194640436420484,0.3486479268722727,7.114,1,0,1,Jumping
125.472,0.1833574598538551,-1.1573183004419396,0.3466881292466121,7.093,1,0,1,Jumping
125.482,0.19060617441866495,-1.1043285101106277,0.34461433891789295,6.985,1,0,1,Jumping
125.492,0.20434058096251526,-1.0412757547885136,0.342777302664757,6.806,1,0,1,Jumping
125.502,0.2161674310419419,-0.972873068711796,0.34156722627844305,6.536,1,0,1,Jumping
125.512,0.2271040881046375,-0.9147881062332426,0.3415102299269138,6.211,1,0,1,Jumping
125.522,0.2337169505146395,-0.8696958327301549,0.3428386833510193,5.756,1,0,1,Jumping
125.532,0.23575167741002473,-0.8207821801166362,0.3454955901992302,5.16,1,0,1,Jumping
125.542,0.22684974724271434,-0.7787470099018935,0.34915431753393683,4.548,1,0,1,Jumping
125.552,0.20281453579097633,-0.7497045286626167,0.35330847469347476,4.006,1,0,1,Jumping
125.562,0.1811955625275083,-0.7233370128006419,0.35765115824653254,3.539,1,0,1,Jumping
125.572,0.1585592258163476,-0.7016825311748653,0.3623270512393,3.189,1,0,1,Jumping
125.582,0.1318534353144165,-0.6732769464539938,0.3676101745925911,2.943,1,0,1,Jumping
125.592,0.1056563265363317,-0.6447439824294412,0.3732615820634559,2.883,1,0,1,Jumping
125.602,0.07869619517247743,-0.5977410193711381,0.378906413032221,2.813,1,0,1,Jumping
125.612,0.048429632603622166,-0.5236062646287736,0.38454028316415384,2.748,1,0,1,Jumping
125.622,0.021978182963614194,-0.4036149605612355,0.3902267653128824,2.747,1,0,1,Jumping
125.632,-0.014265389860435178,-0.23993255533110122,0.39617192321085987,3.198,1,0,1,Jumping
125.642,-0.03842777174313476,0.051638670794795574,0.40218942263193175,4.619,1,0,1,Jumping
125.652,-0.10035977162142264,0.49147940640542104,0.4074878911567884,7.419,1,0,1,Jumping
125.662,-0.19001492544933424,1.12799378689957,0.412069520952796,12.127,1,0,1,Jumping
125.672,-0.19332135665433522,1.9123955389674039,0.4170961607242051,18.184,1,0,1,Jumping
125.682,-0.19293984536145048,2.726221910185558,0.4240716372844423,24.637,1,0,1,Jumping
125.692,-0.3409662270007259,3.4576338719220803,0.4344120907522737,30.656,1,0,1,Jumping
125.702,-0.4131990317869015,4.043833427462219,0.4466926123394671,35.38,1,0,1,Jumping
125.712,-0.23744949619800237,4.326997619545168,0.45968558832077655,37.635,1,0,1,Jumping
125.722,-0.14130865039105034,4.503800093054449,0.4734655523866632,39.366,1,0,1,Jumping
125.732,-0.2279117138758841,4.763908631171129,0.48692546001703935,41.973,1,0,1,Jumping
125.742,-0.24037441611011862,4.653216016272307,0.49716507378601116,41.96,1,0,1,Jumping
125.752,-0.2641552866999335,4.312858516836573,0.4984124170175557,39.871,1,0,1,Jumping
125.762,-0.2604673442020478,4.151723697680059,0.48635111216701343,38.056,1,0,1,Jumping
125.772,-0.1650895209808652,3.930083709275052,0.4612529879878316,35.395,1,0,1,Jumping
125.782,-0.08077552525333981,3.635328000557129,0.42591305787231154,32.361,1,0,1,Jumping
125.792,-0.04783838363429143,3.278283812339178,0.38447451814315825,29.15,1,0,1,Jumping
125.802,-0.017444650634474597,2.876274729921821,0.33964907983274595,25.763,1,0,1,Jumping
125.812,0.03151596528573245,2.4295555119124197,0.29447727907842497,22.088,1,0,1,Jumping
125.822,0.11112465506767949,1.9953194656637598,0.2539682183126725,18.572,1,0,1,Jumping
125.832,0.20230585406713003,1.5954758314089805,0.2205661641491479,15.452,1,0,1,Jumping
125.842,0.2925968600498495,1.2158855064394862,0.1951348305302565,12.652,1,0,1,Jumping
125.852,0.35045940613736687,0.8746363518779844,0.17754268741400747,10.341,1,0,1,Jumping
125.862,0.3872116606852626,0.5606463683042249,0.16768231859944205,8.579,1,0,1,Jumping
125.872,0.3953505682668035,0.25391700504028447,0.16433926336551313,7.152,1,0,1,Jumping
125.882,0.37004365250544974,-0.06975380561323397,0.16603380873982587,6.018,1,0,1,Jumping
125.892,0.3488061905348664,-0.36680234179741544,0.17066147405053014,5.554,1,0,1,Jumping
125.902,0.34193898726294125,-0.6371012242085788,0.17637426220765726,5.697,1,0,1,Jumping
125.912,0.3129441290037018,-0.8480413511043784,0.18161135004625145,6.001,1,0,1,Jumping
125.922,0.29933689289081306,-1.002552446469478,0.18546079594184436,6.38,1,0,1,Jumping
125.932,0.2849666341921549,-1.1155378888345588,0.18737236588544182,6.741,1,0,1,Jumping
125.942,0.2717409093721509,-1.1766799546014575,0.18723864367608475,6.979,1,0,1,Jumping
125.952,0.2418558580961804,-1.2390958134051662,0.1851034726611031,7.464,1,0,1,Jumping
125.962,0.18946164054001077,-1.2900475348775815,0.18131979178650554,8.061,1,0,1,Jumping
125.972,0.14635086444403625,-1.287754707411323,0.1766592439653037,8.402,1,0,1,Jumping
125.982,0.1078182238626785,-1.2582027089573218,0.17152299582556887,8.624,1,0,1,Jumping
125.992,0.06915841285035917,-1.23463753777633,0.16626617848067618,8.875,1,0,1,Jumping
126.002,0.01803589960380532,-1.2134925733652775,0.161776619714062,8.875,1,0,1,Jumping
126.012,-0.02596506950890024,-1.179227540675078,0.1577824907722795,8.743,1,0,1,Jumping
126.022,-0.02634658080178497,-1.1278936812916196,0.15414568511123794,8.36,1,0,1,Jumping
126.032,-0.013883878567550446,-1.0712098911535575,0.15119941217064753,7.739,1,0,1,Jumping
126.042,0.011423037193803326,-1.0082845151351247,0.14882967924744944,6.963,1,0,1,Jumping
126.052,0.03787448683381128,-0.9420472772209847,0.14698825865958032,6.07,1,0,1,Jumping
126.062,0.035458248645541326,-0.8714791429816895,0.14600616767938338,5.053,1,0,1,Jumping
126.072,0.02223252382553735,-0.786771906033799,0.14628018860019737,3.887,1,0,1,Jumping
126.082,0.027700852356885148,-0.7079241170552363,0.14794404363137895,2.963,1,0,1,Jumping
126.092,0.03914619114342705,-0.6225799835889406,0.150690829341617,2.359,1,0,1,Jumping
126.102,0.03253332873342507,-0.49494592130054005,0.1541763754543691,1.884,1,0,1,Jumping
126.112,-0.0005309833165848872,-0.32043627525751744,0.15828449709921033,2.044,1,0,1,Jumping
126.122,-0.07645173060064621,-0.06567766789544074,0.162703906510096,3.525,1,0,1,Jumping
126.132,-0.17882392752471546,0.2712405903409057,0.16677037697497354,5.95,1,0,1,Jumping
126.142,-0.31769403813475733,0.7407607037092131,0.17015727555623267,9.533,1,0,1,Jumping
126.152,-0.4031525677409369,1.334475638166533,0.17277691555921307,14.065,1,0,1,Jumping
126.162,-0.4159967812680561,1.9172359525072835,0.17623615566356715,18.619,1,0,1,Jumping
126.172,-0.4264247566069055,2.456687303596481,0.1851736220168314,23.371,1,0,1,Jumping
126.182,-0.6007754174552271,2.9816174140660396,0.2034650665229974,28.891,1,0,1,Jumping
126.192,-0.8777526160895412,3.4144522879742087,0.23194351278133887,34.437,1,0,1,Jumping
126.202,-1.0288310880718945,3.6192782082933177,0.265794961254998,37.846,1,0,1,Jumping
126.212,-0.9454072853611001,3.570109797072437,0.2973205201527895,37.824,1,0,1,Jumping
126.222,-0.9199731991687848,3.6415695864374995,0.31961047793547104,37.052,1,0,1,Jumping
126.232,-1.0182759423020837,3.969443914112492,0.32770395985262885,37.496,1,0,1,Jumping
126.242,-0.9437540697585997,4.132998940038947,0.32313767522818687,37.352,1,0,1,Jumping
126.252,-1.017767260578237,4.191466040428542,0.30756232608912776,37.267,1,0,1,Jumping
126.262,-1.1675740282509746,4.155290318183128,0.28461691026385966,36.982,1,0,1,Jumping
126.272,-1.2798655187900467,3.814678060140031,0.2588962105525887,34.653,1,0,1,Jumping
126.282,-1.2904206645598577,3.3007025697870414,0.2338594670596692,31.072,1,0,1,Jumping
126.292,-1.2025458967654084,2.7394693577683857,0.21206713126918564,26.953,1,0,1,Jumping
126.302,-1.0654561721888285,2.1840955937190585,0.19457802001916272,22.548,1,0,1,Jumping
126.312,-0.9214992443403237,1.6586559660347753,0.18163546388728313,18.121,1,0,1,Jumping
126.322,-0.7610101604668139,1.1766526809057263,0.17194169979257246,13.882,1,0,1,Jumping
126.332,-0.6195966412375405,0.7585938062245585,0.16390082989221103,10.166,1,0,1,Jumping
