"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.258195875E0,4.117936707E-1,6.770869904E0,7.102729797E0,9.821559136E0
3.268154875E0,4.222718811E-1,6.786437531E0,6.990463257E0,9.751954904E0
3.278113875E0,3.974235535E-1,6.837481384E0,6.912774811E0,9.731163997E0
3.288073875E0,3.408412170E-1,6.882986755E0,6.917115784E0,9.764126698E0
3.298032875E0,2.936892700E-1,6.915768585E0,6.954687653E0,9.812328412E0
3.307991875E0,2.636018372E-1,6.925049286E0,6.985673218E0,9.839991049E0
3.317950875E0,2.874023438E-1,6.887178040E0,7.065457306E0,9.870993283E0
3.327909875E0,3.339555359E-1,6.854545898E0,7.133116608E0,9.898367457E0
3.337869875E0,3.668870544E-1,6.835535431E0,7.136858826E0,9.889080070E0
3.347828875E0,3.724255371E-1,6.825506287E0,7.104526062E0,9.859032783E0
3.357787875E0,3.571572876E-1,6.812932434E0,7.073989563E0,9.827763633E0
3.367746875E0,3.150947571E-1,6.788084106E0,7.029831390E0,9.777315578E0
3.377706875E0,1.953437805E-1,6.815177765E0,7.047045593E0,9.805389271E0
3.387665875E0,1.710942078E-1,6.854396210E0,7.195686493E0,9.939312085E0
3.397624875E0,2.652484131E-1,6.854845276E0,7.358398132E0,1.006008368E1
3.407583875E0,3.716770935E-1,6.835385742E0,7.500452728E0,1.015467544E1
3.417543875E0,4.644841003E-1,6.800208893E0,7.606582031E0,1.021365149E1
3.427502875E0,6.059399414E-1,6.697821808E0,7.690407715E0,1.021618084E1
3.437461875E0,7.705975342E-1,6.584956512E0,7.657925262E0,1.012913087E1
3.447420875E0,8.523275757E-1,6.506819000E0,7.477250977E0,9.948589748E0
3.457380875E0,9.084608459E-1,6.452631683E0,7.195536804E0,9.707600458E0
3.467339875E0,9.008267212E-1,6.514602814E0,6.873706055E0,9.513115869E0
3.477298875E0,8.125103760E-1,6.696773987E0,6.616540833E0,9.449104060E0
3.487257875E0,8.072712708E-1,6.869365082E0,6.497238922E0,9.489677399E0
3.497216875E0,8.379574585E-1,6.987020416E0,6.411167908E0,9.519648152E0
3.507176875E0,8.009843445E-1,7.095095673E0,6.349645844E0,9.555101300E0
3.517135875E0,7.162605286E-1,7.189698944E0,6.399492188E0,9.651854760E0
3.527094875E0,6.782395935E-1,7.260950775E0,6.598278809E0,9.834566505E0
3.537053875E0,6.177653503E-1,7.212451630E0,6.870861969E0,9.980472771E0
3.547013875E0,6.396199036E-1,7.051835632E0,7.154821472E0,1.006622917E1
3.556972875E0,7.686515808E-1,6.879543915E0,7.377857666E0,1.011690335E1
3.566931875E0,8.102650452E-1,6.791227570E0,7.438032532E0,1.010453509E1
3.576890875E0,7.345225525E-1,6.864425354E0,7.413932648E0,1.013046179E1
3.586850417E0,6.686595154E-1,6.991211700E0,7.365732880E0,1.017733597E1
3.596809417E0,5.629792786E-1,7.076384583E0,7.381300507E0,1.024088676E1
3.606768417E0,6.601272583E-1,7.067403259E0,7.359595642E0,1.022485231E1
3.616727417E0,9.699829102E-1,6.967411194E0,7.077133026E0,9.978551872E0
3.626686417E0,8.189469910E-1,6.966812439E0,7.033872986E0,9.933907535E0
3.636646417E0,3.426374817E-1,7.010521545E0,6.898853760E0,9.841696804E0
3.646605417E0,2.288740540E-1,7.058122559E0,6.696773987E0,9.732227865E0
3.656564417E0,9.864486694E-2,7.152276764E0,6.569688263E0,9.712136613E0
3.666523417E0,-1.209484863E-1,7.295379181E0,6.545588379E0,9.802138193E0
3.676483417E0,-2.712359619E-1,7.435637512E0,6.581962738E0,9.934007633E0
3.686442417E0,-3.628454590E-1,7.540569305E0,6.583908691E0,1.001697040E1
3.696401417E0,-4.787045288E-1,7.616611176E0,6.611002350E0,1.009689437E1
3.706360417E0,-5.538482666E-1,7.633526001E0,6.683601379E0,1.016110203E1
3.716320417E0,-6.068380737E-1,7.622898102E0,6.667135620E0,1.014532036E1
3.726279417E0,-6.685098267E-1,7.554041290E0,6.587052155E0,1.004488433E1
3.736238417E0,-7.298822021E-1,7.488926697E0,6.553072815E0,9.977951414E0
3.746197417E0,-7.044351196E-1,7.393724670E0,6.552773438E0,9.904657140E0
3.756156417E0,-6.086343384E-1,7.275171204E0,6.558162231E0,9.813666168E0
3.766116417E0,-4.755610657E-1,7.247927856E0,6.609056396E0,9.820297500E0
3.776075417E0,-3.240760803E-1,7.259453888E0,6.558012543E0,9.788371906E0
3.786034417E0,-2.076182556E-1,7.315736847E0,6.451883240E0,9.756531571E0
3.795993417E0,-1.089733887E-1,7.420968018E0,6.328240356E0,9.753423375E0
3.805953417E0,6.286926270E-3,7.468718719E0,6.191574554E0,9.701411975E0
3.815912417E0,5.658233643E-2,7.498207397E0,6.030808868E0,9.622732010E0
3.825871417E0,7.559280396E-2,7.558382263E0,5.867498474E0,9.568824121E0
3.835830417E0,7.214996338E-2,7.606132965E0,5.752088470E0,9.536508065E0
3.845790417E0,5.478607178E-2,7.686665497E0,5.708229675E0,9.574534662E0
3.855749417E0,8.442443848E-2,7.773784332E0,5.744154968E0,9.666135041E0
3.865708417E0,1.442999268E-1,7.849526825E0,5.802084503E0,9.762175906E0
3.875667417E0,1.448986816E-1,7.904312897E0,5.839656372E0,9.828567777E0
3.885627417E0,1.157093811E-1,7.960745544E0,5.836063843E0,9.871499352E0
3.895586417E0,6.706054688E-2,7.992629242E0,5.800886993E0,9.876077624E0
3.905545417E0,2.395019531E-2,8.007598114E0,5.777236176E0,9.874140924E0
3.915504417E0,8.187973022E-2,8.072563019E0,5.781876526E0,9.929908063E0
3.925464417E0,1.362167358E-1,8.174051971E0,5.774990845E0,1.000920576E1
3.935423417E0,1.586700439E-1,8.235124969E0,5.773793335E0,1.005878466E1
3.945382417E0,1.993853760E-1,8.187224579E0,5.751190338E0,1.000732687E1
3.955341417E0,2.746788025E-1,8.056097260E0,5.723797302E0,9.886253439E0
3.965300417E0,3.332070923E-1,7.916138306E0,5.663921814E0,9.739419026E0
3.975260417E0,2.906954956E-1,7.802823944E0,5.604345703E0,9.611308763E0
3.985219417E0,2.392025757E-1,7.714657288E0,5.580994263E0,9.524738941E0
3.995178417E0,2.366578674E-1,7.746091919E0,5.526956635E0,9.518676200E0
4.005137417E0,1.667532349E-1,7.852221222E0,5.454207916E0,9.562090187E0
4.015097417E0,9.879455566E-2,7.962990875E0,5.420677643E0,9.633417366E0
4.025056417E0,1.657054138E-1,8.052804108E0,5.449417877E0,9.724775960E0
4.035015417E0,2.808160400E-1,8.091573486E0,5.492677917E0,9.783758472E0
4.044974417E0,3.701802063E-1,8.104895782E0,5.490282898E0,9.796406246E0
4.054934417E0,3.450325012E-1,8.098010101E0,5.413941650E0,9.747183143E0
4.064893417E0,2.088157654E-1,8.081544342E0,5.336552582E0,9.686782564E0
4.074852417E0,-7.484436035E-4,8.050259399E0,5.323379974E0,9.651168391E0
4.084811417E0,-1.603166199E-1,8.025411072E0,5.394332428E0,9.671181243E0
4.094771417E0,-3.306623840E-1,8.024213562E0,5.528603210E0,9.750015095E0
4.104730417E0,-4.065545654E-1,8.045619049E0,5.760321350E0,9.903462756E0
4.114689417E0,-3.977229309E-1,8.080346832E0,5.925278320E0,1.002791661E1
4.124648417E0,-4.122427368E-1,8.083789673E0,5.864504700E0,9.995499733E0
4.134608417E0,-4.348457336E-1,8.023165741E0,5.689518585E0,9.845349209E0
4.144567417E0,-4.144880676E-1,7.977510681E0,5.503006439E0,9.700286434E0
4.154526417E0,-4.243675232E-1,7.980953522E0,5.352120209E0,9.618778386E0
4.164485417E0,-4.483177185E-1,8.033045197E0,5.225483551E0,9.593564627E0
4.174444417E0,-3.519181824E-1,8.096213837E0,5.160967712E0,9.607711102E0
4.184404417E0,-1.100212097E-1,8.122559052E0,5.151387634E0,9.618984602E0
4.194363417E0,1.859133911E-1,8.138725433E0,5.131928101E0,9.623414233E0
4.204322417E0,4.824467468E-1,8.136929169E0,5.128934326E0,9.630593880E0
4.214281417E0,7.538323975E-1,8.058492279E0,5.081632690E0,9.556701936E0
4.224241417E0,9.220825195E-1,7.916737061E0,5.033881989E0,9.426819704E0
4.234200417E0,9.948312378E-1,7.753276978E0,5.034480743E0,9.297794870E0
4.244159417E0,1.033301239E0,7.681576080E0,5.103187866E0,9.279916429E0
4.254118417E0,1.059047699E0,7.701784058E0,5.196294250E0,9.350964316E0
4.264078417E0,1.009650421E0,7.773934021E0,5.331163788E0,9.480229505E0
4.274037417E0,8.590635681E-1,7.890691223E0,5.482050018E0,9.646443417E0
4.283996417E0,6.991960144E-1,8.012238464E0,5.754184113E0,9.889159473E0
4.293955417E0,4.905299377E-1,8.170309753E0,6.165828094E0,1.024753713E1
4.303915417E0,3.682342529E-1,8.336763611E0,6.422095184E0,1.052998246E1
4.313874417E0,2.815644836E-1,8.489446106E0,6.466253357E0,1.067531762E1
4.323833417E0,1.504371643E-1,8.585845642E0,6.289620667E0,1.064418643E1
4.333792417E0,1.975891113E-2,8.613837433E0,6.030808868E0,1.051519098E1
4.343751417E0,-1.945953369E-3,8.559650116E0,5.811664581E0,1.034616156E1
4.353711417E0,7.469467163E-2,8.442743225E0,5.584886169E0,1.012306505E1
4.363670417E0,1.874102783E-1,8.292156372E0,5.394631805E0,9.894292912E0
4.373629417E0,3.555107117E-1,8.150700531E0,5.260959778E0,9.707626115E0
4.383588417E0,5.430706787E-1,8.020171967E0,5.130131836E0,9.536054571E0
4.393548417E0,6.584806824E-1,7.979007568E0,5.003046112E0,9.440795993E0
4.403507417E0,6.971003723E-1,8.005203094E0,4.864733734E0,9.393341249E0
4.413466417E0,6.872209167E-1,8.037236481E0,4.750521240E0,9.361457947E0
4.423425417E0,6.472540283E-1,8.077652435E0,4.688101044E0,9.361928115E0
4.433385417E0,6.887178040E-1,8.086783447E0,4.723128204E0,9.390332197E0
4.443344417E0,7.741900635E-1,8.080646210E0,4.749623108E0,9.405058909E0
4.453303417E0,7.930508423E-1,8.106542358E0,4.668042755E0,9.388055273E0
4.463262417E0,6.963519287E-1,8.207432556E0,4.541705475E0,9.406058887E0
4.473222417E0,5.893244934E-1,8.378526764E0,4.520599365E0,9.538492161E0
4.483181417E0,5.821394348E-1,8.560847626E0,4.536616058E0,9.706074575E0
4.493140417E0,5.421725464E-1,8.694669342E0,4.514013062E0,9.811602313E0
4.503099417E0,4.047583008E-1,8.772357788E0,4.532275085E0,9.882287584E0
4.513059417E0,2.703378296E-1,8.785680084E0,4.743485870E0,9.988088670E0
4.523018417E0,2.095642090E-1,8.758137360E0,5.151387634E0,1.016295635E1
4.532977417E0,2.588117981E-1,8.739575958E0,5.558690643E0,1.036080176E1
4.542936417E0,3.324586487E-1,8.789422302E0,5.932313690E0,1.060927985E1
4.552896417E0,3.999682617E-1,8.888216858E0,6.208040314E0,1.084896945E1
4.562855417E0,6.120771790E-1,8.957223358E0,6.290069733E0,1.096227467E1
4.572814417E0,7.258406067E-1,8.879385223E0,6.031856689E0,1.075888571E1
4.582773417E0,7.619155884E-1,8.657097473E0,5.655239868E0,1.036858669E1
4.592733417E0,7.704478455E-1,8.414002991E0,5.409600677E0,1.003258769E1
4.602692417E0,7.834707642E-1,8.235274658E0,5.303621063E0,9.826595113E0
4.612651417E0,8.690927124E-1,8.152646484E0,5.253774719E0,9.737716141E0
4.622610417E0,1.062191162E0,8.169710999E0,5.163512421E0,9.722874492E0
4.632570417E0,1.263971558E0,8.257877655E0,4.928052063E0,9.699271344E0
4.642529417E0,1.343306580E0,8.378975830E0,4.580325165E0,9.643188640E0
4.652488417E0,1.451381836E0,8.517587585E0,4.245770874E0,9.627168734E0
4.662447417E0,1.606010284E0,8.574020233E0,3.960763550E0,9.580226505E0
4.672406417E0,1.646575928E0,8.588839417E0,3.758534088E0,9.518715948E0
4.682366417E0,1.714983673E0,8.581205292E0,3.693569183E0,9.498458115E0
4.692325417E0,1.844015350E0,8.603209534E0,3.645219727E0,9.523824534E0
4.702284417E0,1.855391693E0,8.682245178E0,3.483855286E0,9.537353266E0
4.712243417E0,1.779649200E0,8.774603119E0,3.267704773E0,9.530934144E0
4.722203417E0,1.662442932E0,8.817114716E0,3.040776672E0,9.473729529E0
4.732162417E0,1.503323822E0,8.850495300E0,2.834954681E0,9.414256084E0
4.742121417E0,1.487307129E0,8.872050476E0,2.757116547E0,9.408881644E0
4.752080417E0,1.548230438E0,8.910819855E0,2.732866974E0,9.448189767E0
4.762040417E0,1.509011993E0,8.979676666E0,2.681374054E0,9.492179784E0
4.771999417E0,1.430724792E0,9.042695618E0,2.644400940E0,9.529437224E0
4.781958417E0,1.286125488E0,9.068591766E0,2.618205414E0,9.526199399E0
4.791917417E0,1.187779999E0,9.076525269E0,2.635419617E0,9.525731932E0
4.801877417E0,1.221459961E0,9.087452545E0,2.638413391E0,9.541225467E0
4.811836417E0,1.303489380E0,9.083560638E0,2.552492065E0,9.524986834E0
4.821795417E0,1.372346191E0,9.066795502E0,2.562221832E0,9.521296942E0
4.831754417E0,1.451681213E0,9.062304840E0,2.684218140E0,9.562310096E0
4.841714417E0,1.598825226E0,9.031019897E0,2.883304138E0,9.614000481E0
4.851673417E0,1.662592621E0,8.978179779E0,3.275937653E0,9.700705844E0
4.861632417E0,1.627715149E0,8.971443787E0,3.754193115E0,9.860538838E0
4.871591417E0,1.480571136E0,8.941506042E0,4.283342743E0,1.002445242E1
4.881551417E0,1.328337708E0,8.946146393E0,4.854255524E0,1.026459025E1
4.891510417E0,1.045725403E0,9.101373596E0,5.613476715E0,1.074428517E1
4.901469417E0,7.056326294E-1,9.201665039E0,6.056705017E0,1.103866987E1
4.911428417E0,6.806346130E-1,9.192234650E0,6.597230988E0,1.133507380E1
4.921387417E0,6.274951172E-1,9.146878967E0,7.075785828E0,1.158127325E1
4.931347417E0,4.221221924E-1,9.126371613E0,7.495812378E0,1.181761605E1
4.941306417E0,2.130070496E-1,9.072932739E0,7.927814026E0,1.205046537E1
4.951265417E0,1.776805115E-1,8.977581024E0,8.371790771E0,1.227662055E1
4.961224417E0,1.815724182E-1,8.808432770E0,8.658744049E0,1.235294722E1
4.971184417E0,8.352630615E-2,8.690028992E0,8.807983704E0,1.237352648E1
4.981143417E0,-9.385482788E-2,8.613837433E0,8.937314758E0,1.241300121E1
4.991102417E0,-1.582209778E-1,8.498128052E0,9.037007446E0,1.240607584E1
5.001061417E0,-1.266366577E-1,8.340954895E0,9.094487915E0,1.234087824E1
5.011021417E0,-7.963439941E-2,8.148455200E0,8.981921997E0,1.212759607E1
5.020980417E0,-1.348695374E-1,7.939938812E0,8.693621521E0,1.177454344E1
5.030939417E0,-2.701881409E-1,7.759264526E0,8.404422913E0,1.144174428E1
5.040898417E0,-3.712280273E-1,7.642806702E0,8.157885590E0,1.118487380E1
5.050858417E0,-4.119433594E-1,7.554041290E0,7.927364960E0,1.095793559E1
5.060817417E0,-4.201762390E-1,7.454498291E0,7.702532501E0,1.072730627E1
5.070776417E0,-4.962181091E-1,7.344177704E0,7.315736847E0,1.037801446E1
5.080735417E0,-5.421725464E-1,7.184310150E0,6.849606171E0,9.941094914E0
5.090695417E0,-6.524931335E-1,7.007677460E0,6.269412689E0,9.425435064E0
5.100654417E0,-7.686515808E-1,6.887477417E0,5.836063843E0,9.060232425E0
5.110613417E0,-7.783813477E-1,6.731651459E0,5.593418427E0,8.786770657E0
5.120572417E0,-6.075865173E-1,6.532565460E0,5.417085114E0,8.508136341E0
5.130532417E0,-3.930825806E-1,6.408024445E0,5.262905731E0,8.301534071E0
5.140491417E0,-3.110531616E-1,6.403234406E0,5.019212494E0,8.141907576E0
5.150450417E0,-3.326083374E-1,6.442303162E0,4.728816376E0,7.998475020E0
5.160409417E0,-2.652484131E-1,6.527476044E0,4.609514465E0,7.995368899E0
5.170369417E0,-1.657054138E-1,6.647825775E0,4.612508240E0,8.092977084E0
5.180328417E0,-1.125659180E-1,6.799011383E0,4.716841278E0,8.275736736E0
5.190287417E0,3.023712158E-2,6.954088898E0,4.900359650E0,8.507278729E0
5.200246417E0,8.128097534E-2,7.162305908E0,4.967420197E0,8.716679180E0
5.210206417E0,-3.053649902E-2,7.374863892E0,4.988526306E0,8.903647826E0
5.220165417E0,-1.633103943E-1,7.547454987E0,5.019511871E0,9.065663047E0
5.230124417E0,-2.273771667E-1,7.711663513E0,5.132676544E0,9.266381334E0
5.240083417E0,-3.279679871E-1,7.883506165E0,5.285957794E0,9.497293417E0
5.250043417E0,-3.743714905E-1,8.035440216E0,5.393733673E0,9.685082158E0
5.260002417E0,-4.113446045E-1,8.219407654E0,5.421126709E0,9.854769473E0
5.269961417E0,-4.496649170E-1,8.356223145E0,5.373825073E0,9.945182738E0
5.279920417E0,-4.140390015E-1,8.470285950E0,5.260810089E0,9.979644040E0
5.289880417E0,-3.345542908E-1,8.533155212E0,5.082680511E0,9.937821976E0
5.299839417E0,-2.709365845E-1,8.570876770E0,4.880001984E0,9.866496572E0
5.309798417E0,-2.927911377E-1,8.614885254E0,4.634811859E0,9.786902245E0
5.319757417E0,-4.017645264E-1,8.638985138E0,4.472399597E0,9.736315376E0
5.329717417E0,-5.598358154E-1,8.650960236E0,4.424199829E0,9.732732056E0
5.339676417E0,-6.209088135E-1,8.660540314E0,4.367168427E0,9.719189593E0
5.349635417E0,-6.445596313E-1,8.596623230E0,4.393363953E0,9.675692993E0
5.359594417E0,-6.646179199E-1,8.530011749E0,4.524191895E0,9.678384665E0
5.369554417E0,-5.237608337E-1,8.485105133E0,4.622836761E0,9.676877299E0
5.379513417E0,-3.710783386E-1,8.468789062E0,4.632716217E0,9.660235342E0
5.389472417E0,-3.341052246E-1,8.509354706E0,4.516857147E0,9.639644304E0
5.399431417E0,-4.608915710E-1,8.547375641E0,4.264931030E0,9.563455865E0
5.409391417E0,-7.255412292E-1,8.570427704E0,3.991749115E0,9.482230861E0
5.419350417E0,-1.075064392E0,8.574768677E0,3.819008331E0,9.448134522E0
5.429309417E0,-1.220711517E0,8.609346771E0,3.709286499E0,9.453559899E0
5.439268417E0,-1.179547119E0,8.712781677E0,3.667223969E0,9.526406857E0
5.449228417E0,-1.130748596E0,8.907975769E0,3.700903931E0,9.712225007E0
5.459187417E0,-1.020727386E0,9.113947449E0,3.859873352E0,9.950102753E0
5.469146417E0,-8.773255920E-1,9.282047882E0,4.047583008E0,1.016410553E1
5.479105417E0,-6.695576477E-1,9.512119446E0,4.075275421E0,1.036998522E1
5.489065417E0,-3.945794678E-1,9.725575562E0,3.957620087E0,1.050739119E1
5.499024417E0,-2.297721863E-1,9.827214203E0,3.583547974E0,1.046273149E1
5.508983417E0,-2.477348328E-1,9.683213654E0,3.199446716E0,1.020110085E1
5.518942417E0,-3.626957703E-1,9.302255859E0,3.123704224E0,9.819421590E0
5.528902417E0,-4.005670166E-1,8.815917206E0,3.603157196E0,9.532239605E0
5.538861417E0,-3.360511780E-1,8.475075989E0,4.232298889E0,9.479039893E0
5.548820417E0,-1.856140137E-1,8.280330963E0,4.726571045E0,9.536184104E0
5.558779417E0,-2.245330811E-2,8.235274658E0,4.987628174E0,9.627911905E0
5.568739417E0,6.346801758E-2,8.451574860E0,4.858446808E0,9.748725618E0
5.578698417E0,6.286926270E-3,8.740923157E0,4.558470612E0,9.858165726E0
5.588657750E0,-9.610015869E-2,8.880732422E0,4.268373871E0,9.853712960E0
5.598616750E0,-2.011816406E-1,8.940308533E0,4.094435577E0,9.835344092E0
5.608576750E0,-3.197351074E-1,8.989107056E0,4.023333435E0,9.853602799E0
5.618535750E0,-4.459226990E-1,9.020691376E0,4.034560089E0,9.891885314E0
5.628494750E0,-6.147715759E-1,9.043893127E0,4.118984528E0,9.956705305E0
5.638453750E0,-7.051835632E-1,9.004974060E0,4.226760406E0,9.972579667E0
5.648413750E0,-7.155120850E-1,8.936566315E0,4.294120331E0,9.940505241E0
5.658372750E0,-6.432124329E-1,8.872349854E0,4.301305389E0,9.880968688E0
5.668331750E0,-6.355783081E-1,8.858728180E0,4.227658539E0,9.836367290E0
5.678290750E0,-7.209008789E-1,8.896898804E0,4.100872192E0,9.823016804E0
5.688250750E0,-8.702902222E-1,8.959618378E0,4.031716003E0,9.863412213E0
5.698209750E0,-9.434880066E-1,9.031768341E0,4.041595459E0,9.939693297E0
5.708168750E0,-8.312214661E-1,9.073531494E0,4.106410675E0,9.994123850E0
5.718127750E0,-6.819818115E-1,9.161099396E0,4.185296631E0,1.009492691E1
5.728087750E0,-4.800517273E-1,9.218579865E0,4.135899353E0,1.011525224E1
5.738046750E0,-3.333567810E-1,9.235345001E0,3.882476349E0,1.002378904E1
5.748005750E0,-3.667373657E-1,9.251511383E0,3.576961670E0,9.925704708E0
5.757964750E0,-4.017645264E-1,9.193432159E0,3.473377075E0,9.835901479E0
5.767924750E0,-3.324586487E-1,9.024583282E0,3.577261047E0,9.713414887E0
5.777883750E0,-2.333647156E-1,8.915160828E0,3.705244904E0,9.657297317E0
5.787842750E0,-2.273771667E-1,8.903485107E0,3.741170197E0,9.660233013E0
5.797801750E0,-3.028202820E-1,8.963809662E0,3.697161713E0,9.701061205E0
5.807760750E0,-3.468287659E-1,9.060209198E0,3.622317352E0,9.763650132E0
5.817720750E0,-3.842509460E-1,9.180409241E0,3.573668518E0,9.858938548E0
5.827679750E0,-3.827540588E-1,9.371561737E0,3.577859802E0,1.003861299E1
5.837638750E0,-3.917353821E-1,9.661658478E0,3.476670227E0,1.027561857E1
5.847597750E0,-3.963757324E-1,9.999655609E0,3.384611664E0,1.056436568E1
5.857557750E0,-2.740800476E-1,1.029918274E1,3.379372559E0,1.084289831E1
5.867516750E0,-1.284329224E-1,1.057910065E1,3.510350189E0,1.114703656E1
5.877475750E0,1.541793823E-2,1.089135132E1,3.691623230E0,1.149999362E1
5.887435750E0,2.212399292E-1,1.110286148E1,3.829636230E0,1.174685464E1
5.897394750E0,3.926335144E-1,1.096410004E1,4.024830322E0,1.168609900E1
5.907353750E0,5.854325867E-1,1.050560349E1,4.115990753E0,1.129831031E1
5.917312750E0,8.457412720E-1,9.854756927E0,4.105213165E0,1.070907501E1
5.927272750E0,4.623884583E-1,9.403445435E0,4.302802277E0,1.035145867E1
5.937231750E0,1.945953369E-1,9.101074219E0,4.439468079E0,1.012799566E1
5.947190750E0,2.921923828E-1,8.898096313E0,4.620741119E0,1.003059036E1
5.957149750E0,2.712359619E-1,8.767717438E0,4.725223846E0,9.963642829E0
5.967109750E0,2.158511353E-1,8.705746307E0,4.683460693E0,9.887942888E0
5.977068750E0,2.160008240E-1,8.683891754E0,4.550986176E0,9.806533920E0
5.987027750E0,2.163002014E-1,8.685538330E0,4.364474030E0,9.722859426E0
5.996986750E0,2.127076721E-1,8.634344788E0,4.142186279E0,9.578875802E0
6.006946750E0,2.236349487E-1,8.502169647E0,3.929628296E0,9.369038363E0
6.016905750E0,2.511776733E-1,8.349187775E0,3.700903931E0,9.136121531E0
6.026864750E0,2.906954956E-1,8.226592712E0,3.494932251E0,8.942923625E0
6.036823750E0,3.573069763E-1,8.162376251E0,3.319347382E0,8.818736949E0
6.046783750E0,4.602928162E-1,8.138875122E0,3.149750061E0,8.739226692E0
6.056742750E0,5.201683044E-1,8.238268433E0,2.994073792E0,8.780895154E0
6.066701750E0,5.825885010E-1,8.485404510E0,2.914289703E0,8.990805500E0
6.076660750E0,5.938151550E-1,8.779692535E0,2.865491180E0,9.254547918E0
6.086620750E0,5.432203674E-1,9.087003479E0,2.849624176E0,9.538819557E0
6.096579750E0,4.399351501E-1,9.340576172E0,2.894530792E0,9.788677881E0
6.106538750E0,3.872447205E-1,9.504784698E0,2.964435425E0,9.963873144E0
6.116497750E0,3.098556519E-1,9.593999176E0,3.006048889E0,1.005868583E1
6.126457750E0,1.847158813E-1,9.563013611E0,3.030597839E0,1.003343772E1
6.136416750E0,6.436614990E-2,9.472751312E0,3.006198578E0,9.938530591E0
6.146375750E0,-3.038681030E-2,9.399703217E0,3.002156982E0,9.867537204E0
6.156334750E0,-1.492396545E-1,9.352251892E0,3.021167450E0,9.829259417E0
6.166294750E0,-1.778302002E-1,9.382039948E0,3.093616791E0,9.880524379E0
6.176253750E0,-1.960922241E-2,9.419611816E0,3.211122437E0,9.951923362E0
6.186212750E0,1.872605896E-1,9.463919678E0,3.183130646E0,9.986649233E0
6.196171750E0,3.194357300E-1,9.484726410E0,3.051703949E0,9.968699577E0
6.206131750E0,4.297563171E-1,9.420360260E0,2.896177368E0,9.864873099E0
6.216090750E0,5.927673340E-1,9.250613251E0,2.634970551E0,9.636819415E0
6.226049750E0,6.268963623E-1,9.011410675E0,2.271226959E0,9.314343418E0
6.236008750E0,5.089416504E-1,8.782985687E0,1.939965820E0,9.009069129E0
6.245968750E0,4.222718811E-1,8.618627472E0,1.785936127E0,8.811845487E0
6.255927750E0,4.052073669E-1,8.574768677E0,1.825603638E0,8.776313549E0
6.265886750E0,3.597019958E-1,8.695717163E0,1.903591461E0,8.908902455E0
