Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
226.205,11.371,0.357,0.008,11.376,Walking
226.215,11.393,0.177,-0.353,11.4,Walking
226.225,11.311,-0.043,-0.767,11.337,Walking
226.235,11.181,-0.321,-1.179,11.248,Walking
226.244,11,-0.596,-1.511,11.12,Walking
226.254,10.787,-0.841,-1.753,10.96,Walking
226.264,10.565,-1.031,-1.897,10.784,Walking
226.274,10.307,-1.143,-1.872,10.538,Walking
226.284,10.078,-1.216,-1.742,10.299,Walking
226.294,9.885,-1.264,-1.662,10.103,Walking
226.304,9.569,-1.344,-1.663,9.805,Walking
226.314,8.987,-1.356,-1.718,9.25,Walking
226.324,8.207,-1.208,-1.697,8.467,Walking
226.334,7.51,-0.978,-1.393,7.701,Walking
226.344,7.051,-0.647,-0.792,7.125,Walking
226.354,6.74,-0.302,-0.084,6.747,Walking
226.364,6.48,-0.053,0.596,6.507,Walking
226.374,6.395,0.134,1.232,6.514,Walking
226.384,6.281,0.32,1.639,6.499,Walking
226.394,6.216,0.496,1.743,6.475,Walking
226.404,6.335,0.603,1.633,6.57,Walking
226.414,6.53,0.612,1.413,6.709,Walking
226.424,6.926,0.486,1.094,7.029,Walking
226.434,7.482,0.208,0.642,7.513,Walking
226.444,8.074,-0.184,0.11,8.076,Walking
226.454,8.612,-0.589,-0.431,8.642,Walking
226.464,8.997,-0.924,-1.003,9.1,Walking
226.474,9.404,-1.178,-1.547,9.603,Walking
226.483,9.85,-1.359,-2.038,10.15,Walking
226.493,10.174,-1.532,-2.461,10.578,Walking
226.503,10.452,-1.688,-2.679,10.921,Walking
226.513,10.909,-1.824,-2.629,11.369,Walking
226.523,11.63,-1.934,-2.288,12.01,Walking
226.533,12.705,-2.006,-1.693,12.973,Walking
226.543,13.838,-2.1,-1.239,14.051,Walking
226.553,14.739,-2.229,-1.218,14.956,Walking
226.563,15.103,-2.403,-1.651,15.382,Walking
226.573,14.808,-2.518,-2.422,15.215,Walking
226.583,13.965,-2.521,-3.336,14.577,Walking
226.593,12.857,-2.526,-4.121,13.736,Walking
226.603,11.773,-2.544,-4.583,12.888,Walking
226.613,10.94,-2.592,-4.668,12.173,Walking
226.623,10.324,-2.63,-4.563,11.589,Walking
226.633,9.875,-2.61,-4.391,11.118,Walking
226.643,9.395,-2.569,-4.355,10.669,Walking
226.653,8.92,-2.507,-4.429,10.27,Walking
